Time,Symbol,LTP,Buy_Qty,Sell_Qty,Diff,Prev_Buy,Buy_Diff,Buy_%_Change,Signal
23:04:50,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:04:51,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:04:54,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:04:54,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:04:58,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:04:58,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:01,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:02,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:05,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:05,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:09,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:09,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:12,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:13,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:16,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:16,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:20,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:20,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:23,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:24,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:27,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:27,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:30,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:31,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:34,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:34,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:38,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:38,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:41,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:41,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:45,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:45,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:48,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:48,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:52,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:52,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:05:56,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:05:56,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:00,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:00,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:03,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:04,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:07,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:07,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:11,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:11,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:15,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:15,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:18,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:18,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:22,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:22,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:25,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:26,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:29,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:29,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:32,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:33,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:36,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:36,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:40,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:40,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:44,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:44,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:47,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:48,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:51,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:51,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:55,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:55,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:06:58,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:06:58,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:02,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:02,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:05,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:05,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:09,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:09,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:13,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:13,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:16,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:16,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:20,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:20,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:23,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:24,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:27,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:27,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:31,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:31,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:34,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:35,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:38,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:39,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:43,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:44,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:48,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:49,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:53,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:07:54,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:07:58,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:00,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:03,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:04,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:09,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:10,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:13,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:13,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:16,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:17,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:20,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:20,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:24,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:24,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:28,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:28,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:32,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:32,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:35,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:36,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:39,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:39,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:43,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:44,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:47,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:47,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:51,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:51,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:54,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:55,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:08:58,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:08:58,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:02,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:02,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:05,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:05,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:09,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:09,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:12,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:13,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:16,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:16,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:20,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:20,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:23,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:24,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:27,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:27,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:31,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:31,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:34,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:35,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:38,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:38,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:42,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:42,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:45,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:45,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:49,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:49,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:52,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:53,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:56,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:09:56,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:09:59,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:00,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:03,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:03,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:07,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:07,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:10,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:10,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:16,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:16,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:19,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:20,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:23,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:23,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:27,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:27,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:30,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:30,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:34,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:34,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:38,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:38,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:41,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:41,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:45,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:45,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:48,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:48,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:52,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:52,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:55,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:56,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:10:59,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:10:59,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:02,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:03,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:06,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:06,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:09,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:10,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:13,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:13,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:17,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:17,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:20,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:21,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:24,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:24,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:28,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:28,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:31,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:31,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:35,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:35,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:38,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:39,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:42,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:42,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:46,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:47,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:50,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:50,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:53,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:54,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:11:57,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:11:57,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:01,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:01,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:05,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:05,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:08,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:08,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:12,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:12,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:16,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:16,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:19,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:20,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:23,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:23,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:27,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:27,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:30,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:30,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:35,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:35,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:39,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:39,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:43,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:43,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:46,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:46,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:50,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:51,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:12:55,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:12:56,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:00,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:00,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:04,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:04,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:08,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:08,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:11,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:12,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:15,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:15,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:19,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:19,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:22,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:23,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:26,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:27,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:30,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:30,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:34,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:34,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:37,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:38,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:41,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:41,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:45,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:45,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:48,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:49,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:52,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:52,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:56,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:56,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:13:59,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:13:59,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:14:03,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:14:03,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:14:07,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:14:07,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:14:10,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:14:11,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:14:14,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:14:14,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:14:18,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:14:18,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:14:21,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:14:22,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:14:25,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:14:25,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:14:28,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:14:29,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:14:32,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
23:14:32,YESBANK,18.94,24536,0,24536,24536,0,0.0,⚪ NEUTRAL
23:14:35,IDEA,9.44,72832,0,72832,72832,0,0.0,⚪ NEUTRAL
