Time,Symbol,LTP,Buy_Qty,Sell_Qty,Diff,Prev_Buy,Buy_Diff,Buy_%_Change,Signal
16:07:47,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:07:48,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:07:51,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:07:51,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:07:54,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:07:55,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:07:58,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:07:58,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:01,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:02,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:05,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:05,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:08,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:09,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:12,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:12,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:15,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:16,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:19,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:19,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:22,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:23,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:26,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:26,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:29,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:29,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:33,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:33,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:36,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:36,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:40,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:40,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:43,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:43,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:47,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:47,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:50,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:50,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:54,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:54,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:08:57,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:08:57,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:01,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:01,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:04,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:04,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:08,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:08,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:11,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:11,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:15,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:15,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:18,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:18,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:22,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:22,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:25,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:25,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:29,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:29,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:32,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:32,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:36,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:36,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:39,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:39,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:43,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:43,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:46,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:46,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:50,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:50,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:53,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:53,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:09:57,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:09:57,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:00,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:01,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:04,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:04,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:07,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:08,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:11,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:11,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:15,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:15,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:18,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:18,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:22,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:22,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:25,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:25,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:29,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:29,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:32,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:32,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:36,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:36,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:39,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:39,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:42,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:43,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:46,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:46,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:49,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:50,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:53,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:53,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:10:56,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:10:56,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:11:00,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:11:00,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:11:03,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:11:04,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:11:07,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:11:07,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:11:11,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:11:11,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:11:14,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:11:14,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:11:18,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:11:19,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:11:22,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:11:22,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:12:25,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:12:25,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:12:28,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:12:29,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:12:32,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:12:32,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:12:36,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:12:36,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:12:39,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:12:39,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:12:42,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:12:42,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:12:46,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:12:46,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:12:49,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:12:49,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:12:52,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:12:53,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:12:56,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:12:56,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:12:59,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:13:00,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:13:04,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:13:04,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:13:10,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:13:10,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:13:13,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:13:13,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:13:17,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:13:17,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:13:20,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:13:20,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:13:24,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:13:24,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:13:27,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:13:27,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
16:15:03,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
16:15:03,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:14:51,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:14:51,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:14:55,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:14:55,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:14:58,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:14:59,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:02,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:02,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:06,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:07,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:10,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:11,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:14,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:15,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:18,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:18,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:22,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:22,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:25,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:26,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:29,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:29,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:32,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:33,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:36,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:36,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:39,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:40,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:43,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:43,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:47,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:47,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:50,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:50,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:54,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:54,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:15:57,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:15:58,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:01,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:01,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:05,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:05,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:08,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:08,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:12,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:12,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:15,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:15,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:19,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:19,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:22,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:23,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:26,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:27,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:30,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:30,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:34,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:34,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:37,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:38,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:41,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:41,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:44,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:45,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:48,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:48,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:51,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:52,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:55,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:55,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:16:59,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:16:59,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:03,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:03,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:06,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:07,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:10,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:10,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:14,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:14,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:17,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:18,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:21,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:21,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:25,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:25,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:28,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:29,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:32,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:33,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:36,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:37,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:40,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:41,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:44,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:45,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:48,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:49,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:52,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:53,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:17:56,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:17:57,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:18:00,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:18:01,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:18:05,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:18:06,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:18:10,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:18:10,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:18:14,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:18:14,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:18:18,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:18:18,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:18:21,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:18:21,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:18:25,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:18:25,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:18:29,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:18:29,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:21:33,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:21:33,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:21:37,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:21:37,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:21:40,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:21:40,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:21:44,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:21:44,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:21:47,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:21:47,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:21:50,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:21:51,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:21:54,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:21:54,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:21:57,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:21:58,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:22:01,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:22:01,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:22:04,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:22:05,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:22:08,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
18:22:08,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
18:22:11,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
