Timestamp,Time,Symbol,LTP,Buy_Qty,Sell_Qty,Difference,Buy_%_Change_3min,Sell_%_Change_3min,Signal
2026-03-12 13:54:24,13:54:24,IDEA,9.68,4753874,3814158,939716,8.14,-8.12,NEUTRAL
2026-03-12 13:54:24,13:54:24,YESBANK,19.41,700205,299043,401162,23.79,-18.0,BUY SIGNAL
2026-03-12 13:54:55,13:54:55,IDEA,9.68,3864676,4214613,-349937,-10.23,-0.21,NEUTRAL
2026-03-12 13:54:55,13:54:55,YESBANK,19.41,706503,436555,269948,19.23,13.87,BUY SIGNAL
2026-03-12 13:55:25,13:55:25,IDEA,9.67,3694055,3981073,-287018,-15.45,-2.9,NEUTRAL
2026-03-12 13:55:26,13:55:26,YESBANK,19.41,720591,461559,259032,14.98,16.29,BUY SIGNAL
2026-03-12 13:55:56,13:55:56,IDEA,9.67,3579653,4079608,-499955,-17.64,2.33,NEUTRAL
2026-03-12 13:55:56,13:55:56,YESBANK,19.41,594907,429562,165345,-7.04,6.83,NEUTRAL
2026-03-12 13:56:27,13:56:27,IDEA,9.68,3614101,3836951,-222850,-13.3,-3.66,NEUTRAL
2026-03-12 13:56:27,13:56:27,YESBANK,19.41,688014,505535,182479,4.08,20.75,NEUTRAL
2026-03-12 13:56:57,13:56:57,IDEA,9.68,3631321,4027361,-396040,-5.83,0.88,NEUTRAL
2026-03-12 13:56:58,13:56:58,YESBANK,19.4,673350,486613,186737,-1.06,11.49,NEUTRAL
2026-03-12 13:57:28,13:57:28,IDEA,9.68,4305384,4034810,270574,13.85,0.14,BUY SIGNAL
2026-03-12 13:57:28,13:57:28,YESBANK,19.41,690657,480305,210352,1.72,2.92,NEUTRAL
2026-03-12 13:57:59,13:57:59,IDEA,9.66,3887546,3956892,-69346,2.7,-0.73,NEUTRAL
2026-03-12 13:57:59,13:57:59,YESBANK,19.38,523472,541826,-18354,-19.28,11.89,SELL SIGNAL
2026-03-12 13:58:29,13:58:29,IDEA,9.66,3857583,3929999,-72416,1.18,-1.2,NEUTRAL
2026-03-12 13:58:30,13:58:30,YESBANK,19.38,469234,471687,-2453,-22.65,-2.93,NEUTRAL
2026-03-12 13:59:00,13:59:00,IDEA,9.66,3875590,4057706,-182116,0.35,2.11,NEUTRAL
2026-03-12 13:59:00,13:59:00,YESBANK,19.38,398929,521099,-122170,-30.49,3.97,NEUTRAL
2026-03-12 13:59:30,13:59:30,IDEA,9.66,3494512,4477577,-983065,-9.04,9.73,NEUTRAL
2026-03-12 13:59:31,13:59:31,YESBANK,19.39,467763,421038,46725,-12.93,-13.56,NEUTRAL
2026-03-12 14:00:01,14:00:01,IDEA,9.65,3191860,4026286,-834426,-15.31,-1.33,NEUTRAL
2026-03-12 14:00:01,14:00:01,YESBANK,19.38,356350,466265,-109915,-26.43,-3.61,NEUTRAL
2026-03-12 14:00:32,14:00:32,IDEA,9.66,3899847,3303463,596384,5.37,-16.55,NEUTRAL
2026-03-12 14:00:32,14:00:32,YESBANK,19.4,266328,546821,-280493,-35.62,10.52,SELL SIGNAL
2026-03-12 14:01:02,14:01:02,IDEA,9.67,4072658,3757999,314659,9.13,-4.27,NEUTRAL
2026-03-12 14:01:03,14:01:03,YESBANK,19.4,447003,390859,56144,11.49,-16.77,BUY SIGNAL
2026-03-12 14:01:33,14:01:33,IDEA,9.67,4317404,3801735,515669,13.36,-2.62,BUY SIGNAL
2026-03-12 14:01:33,14:01:33,YESBANK,19.41,471829,452518,19311,17.56,-2.98,BUY SIGNAL
2026-03-12 14:02:04,14:02:04,IDEA,9.68,4687594,3532038,1155556,18.85,-7.45,BUY SIGNAL
2026-03-12 14:02:04,14:02:04,YESBANK,19.4,482877,483668,-791,16.26,5.1,NEUTRAL
2026-03-12 14:02:34,14:02:34,IDEA,9.67,3943628,4100238,-156610,-1.87,9.23,NEUTRAL
2026-03-12 14:02:34,14:02:34,YESBANK,19.41,417093,491532,-74439,2.5,4.15,NEUTRAL
2026-03-12 14:03:05,14:03:05,IDEA,9.68,4298533,3633364,665169,2.27,-1.49,NEUTRAL
2026-03-12 14:03:05,14:03:05,YESBANK,19.41,428712,512253,-83541,2.32,6.81,NEUTRAL
2026-03-12 14:03:35,14:03:35,IDEA,9.67,4400581,3742528,658053,2.66,-0.5,NEUTRAL
2026-03-12 14:03:36,14:03:36,YESBANK,19.4,494772,493616,1156,8.25,4.86,NEUTRAL
2026-03-12 16:39:28,16:39:28,IDEA,9.56,1519,0,1519,-99.96,-100.0,NEUTRAL
2026-03-12 16:39:29,16:39:29,YESBANK,19.31,0,201,-201,-100.0,-99.95,NEUTRAL
2026-03-12 16:39:59,16:39:59,IDEA,9.56,1519,0,1519,-99.95,-100.0,NEUTRAL
2026-03-12 16:39:59,16:39:59,YESBANK,19.31,0,201,-201,-100.0,-99.94,NEUTRAL
2026-03-12 16:40:30,16:40:30,IDEA,9.56,1519,0,1519,-99.93,-100.0,NEUTRAL
2026-03-12 16:40:31,16:40:31,YESBANK,19.31,0,201,-201,-100.0,-99.92,NEUTRAL
2026-03-12 16:41:02,16:41:02,IDEA,9.56,1519,0,1519,-99.9,-100.0,NEUTRAL
2026-03-12 16:41:02,16:41:02,YESBANK,19.31,0,201,-201,-100.0,-99.88,NEUTRAL
2026-03-12 16:41:34,16:41:34,IDEA,9.56,1519,0,1519,-99.79,-100.0,NEUTRAL
2026-03-12 16:41:34,16:41:34,YESBANK,19.31,0,201,-201,-100.0,-99.76,NEUTRAL
2026-03-12 16:42:04,16:42:04,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:42:05,16:42:05,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:42:39,16:42:39,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:42:43,16:42:43,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:43:13,16:43:13,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:43:13,16:43:13,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:43:44,16:43:44,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:43:44,16:43:44,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:44:15,16:44:15,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:44:15,16:44:15,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:44:46,16:44:46,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:44:46,16:44:46,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:45:17,16:45:17,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:45:17,16:45:17,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:45:48,16:45:48,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:45:48,16:45:48,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:46:19,16:46:19,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:46:19,16:46:19,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:46:54,16:46:54,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:46:56,16:46:56,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:47:29,16:47:29,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:47:30,16:47:30,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:48:00,16:48:00,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:48:01,16:48:01,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:48:34,16:48:34,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:48:35,16:48:35,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:49:05,16:49:05,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:49:06,16:49:06,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:49:36,16:49:36,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:49:37,16:49:37,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:50:07,16:50:07,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:50:07,16:50:07,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:50:38,16:50:38,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:50:39,16:50:39,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:51:10,16:51:10,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:51:10,16:51:10,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:51:41,16:51:41,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:51:42,16:51:42,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:52:12,16:52:12,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:52:13,16:52:13,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:52:43,16:52:43,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:52:43,16:52:43,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:53:15,16:53:15,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:53:15,16:53:15,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:53:46,16:53:46,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:53:47,16:53:47,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:54:18,16:54:18,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:54:18,16:54:18,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:54:49,16:54:49,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:54:50,16:54:50,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:55:21,16:55:21,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:55:21,16:55:21,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:55:52,16:55:52,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:55:52,16:55:52,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 16:56:23,16:56:23,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 16:56:23,16:56:23,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
2026-03-12 21:10:45,21:10:45,IDEA,9.56,1519,0,1519,0.0,0.0,NEUTRAL
2026-03-12 21:10:46,21:10:46,YESBANK,19.31,0,201,-201,0.0,0.0,NEUTRAL
